id,availability in one year,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bathroom_count,bathroom_type,Total crime
54230523,84,Perch on Avalon: 3 BR with breathtaking views,North Delridge,47.56782,-122.3708,Entire home,Entire home/apt,6,2 baths,3.0,3.0,220.0,37,4.89,4.95,4.95,4.97,4.92,4.81,4.78,2.0,standard,6776.0
54230610,246,"New, cozy, conveniently located West Seattle ADU",South Delridge,47.53365,-122.35668,Entire guest suite,Entire home/apt,4,1 bath,1.0,2.0,118.0,21,5.0,5.0,5.0,5.0,5.0,4.9,4.76,1.0,standard,11518.0
54238275,310,Beautiful 1 BR Guest Suite w/ Kitchen + Laundry,Cedar Park,47.71678,-122.29367,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,98.0,32,4.72,4.88,4.88,4.81,4.88,4.81,4.69,1.0,standard,9168.0
54243138,252,Bird's-eye View in Seattle,Central Business District,47.61004,-122.33852,Entire condo,Entire home/apt,2,1 bath,1.0,2.0,193.0,4,4.75,5.0,5.0,5.0,5.0,4.5,4.5,1.0,standard,66011.0
54243179,117,Amazing 1BR Washington State Conv.Center Dog Frie,Pike-Market,47.60914,-122.33956,Entire home,Entire home/apt,4,1 bath,1.0,2.0,172.0,13,4.69,4.92,4.77,4.77,4.77,4.92,4.62,1.0,standard,15598.0
54290716,144,Modern Seattle Cottage,Mount Baker,47.58768,-122.28732,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,200.0,15,4.87,4.93,4.8,5.0,5.0,4.93,4.93,1.0,standard,12429.0
54291186,48,Modern townhouse with Needle & Downtown views,East Queen Anne,47.63326,-122.34622,Entire townhouse,Entire home/apt,8,2.5 baths,3.0,3.0,75.0,0,,,,,,,,2.5,standard,10264.0
54294970,250,1BD Ideally Located Modern Condo,Central Business District,47.61265,-122.33083,Entire condo,Entire home/apt,5,1 bath,1.0,1.0,125.0,41,4.83,4.83,4.71,4.76,4.95,4.85,4.71,1.0,standard,66011.0
54305743,121,Central Location ✅ Fast Wifi ✅ Workspace ✅ Clean ✅,Minor,47.61386,-122.30716,Private room in townhouse,Private room,2,1 private bath,1.0,1.0,95.0,38,5.0,5.0,5.0,4.95,5.0,4.92,4.97,1.0,private,17587.0
54310007,201,Genesee Park House.Entire New house! 10 min DT SEA,North Delridge,47.5658,-122.36421,Entire townhouse,Entire home/apt,4,2 baths,2.0,2.0,132.0,56,4.86,4.89,4.93,4.98,4.95,4.66,4.82,2.0,standard,6776.0
54314661,318,N Seattle home - Master Suite & Large living spaceN西雅图家-主卧套房和大型起居空间,Pinehurst,47.71688,-122.32358,Entire home,Entire home/apt,6,1 bath,1.0,4.0,65.0,10,4.3,4.1,3.9,4.8,4.4,4.3,4.2,1.0,standard,18905.0
54318319,0,Cozy bedroom with private bath and entrance,Mann,47.61431,-122.29872,Private room in townhouse,Private room,2,1 private bath,1.0,1.0,72.0,55,4.96,5.0,5.0,4.98,5.0,4.91,4.96,1.0,private,6567.0
54329445,120,"Sunny West Seattle house, dog friendly!",Gatewood,47.54583,-122.37774,Entire home,Entire home/apt,4,1 bath,2.0,2.0,95.0,0,,,,,,,,1.0,standard,4568.0
54331751,125,Cozy Studio W/ light rail access to downtown,Mid-Beacon Hill,47.56076,-122.29337,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,80.0,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,11964.0
54342961,159,2BR Queen Anne Unit |  Centrally Located,North Queen Anne,47.64664,-122.35323,Entire guesthouse,Entire home/apt,4,1 bath,2.0,2.0,189.0,15,5.0,5.0,4.93,5.0,5.0,4.93,4.93,1.0,standard,8697.0
54344240,355,20% discount~Guestsuite @ Alkibeachbungalow,Alki,47.57487,-122.40756,Private room in guest suite,Private room,6,1 private bath,2.0,2.0,213.0,16,4.44,4.69,4.69,4.88,4.81,4.94,4.56,1.0,private,5324.0
54347038,60,Queen Anne trendy 3-bedrooms private patio,Interbay,47.62222,-122.36417,Entire rental unit,Entire home/apt,4,2 baths,3.0,2.0,149.0,4,4.5,4.75,4.5,4.75,5.0,5.0,5.0,2.0,standard,4939.0
54371301,0,3-Bedroom home in the heart of West Seattle,North Admiral,47.57215,-122.38503,Entire home,Entire home/apt,5,2 baths,3.0,4.0,250.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,10308.0
54371567,265,Urban Oasis Short Walk to Green Lake (11),Green Lake,47.67853,-122.32483,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,118.0,13,4.77,4.62,4.77,4.92,4.69,5.0,4.62,1.0,standard,13276.0
54371569,56,Lovely 2 bdr 2 ba Condo in quiet U Village UW 201,University District,47.6648,-122.30249,Entire condo,Entire home/apt,5,2 baths,2.0,2.0,140.0,13,4.0,4.38,4.38,4.46,4.0,4.46,4.15,2.0,standard,31260.0
54385010,80,"Charming Condo, 99 Walk Score, Free Park, Pool/Spa",Belltown,47.61552,-122.3466,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,161.0,35,4.46,4.54,4.31,4.77,4.46,4.77,4.49,1.0,standard,32555.0
54396923,298,The Del-Luxe,North Delridge,47.56648,-122.36386,Entire vacation home,Entire home/apt,8,1.5 baths,4.0,4.0,300.0,6,5.0,4.83,5.0,5.0,5.0,4.83,5.0,1.5,standard,6776.0
54396956,268,The Del-Lite,North Delridge,47.56668,-122.36203,Entire home,Entire home/apt,4,1 bath,2.0,2.0,200.0,15,5.0,4.93,5.0,5.0,4.93,4.67,4.87,1.0,standard,6776.0
54397152,130,Spacious central studio with private bath,Minor,47.60781,-122.30637,Private room in home,Private room,3,1.5 baths,1.0,1.0,87.0,41,5.0,4.98,4.95,5.0,5.0,4.85,4.88,1.5,standard,17587.0
54397466,91,Seattle Charmer - with private patio & green belt!,Matthews Beach,47.71388,-122.29051,Entire home,Entire home/apt,7,2 baths,3.0,4.0,144.0,20,4.6,4.8,4.7,4.95,4.55,4.55,4.65,2.0,standard,3602.0
503009945764078340,100,Cheerful Craftsman in Walkable Wallingford,Wallingford,47.66482,-122.33896,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,155.0,52,4.98,5.0,5.0,5.0,5.0,4.98,4.88,1.0,standard,19411.0
506507205653885747,0,New! 2BR townhome getaway in Fremont,Fremont,47.65628,-122.34893,Entire townhouse,Entire home/apt,5,2 baths,2.0,2.0,49.0,34,4.85,4.88,4.79,5.0,4.94,4.85,4.68,2.0,standard,20441.0
508816789424006933,283,Alki Beach Escape Romantic Waterfront Getaway for 2 Extended Stay,Alki,47.5875,-122.39465,Entire home,Entire home/apt,3,1 bath,1.0,2.0,236.0,1,4.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,standard,5324.0
515304967182833740,136,2BR Chic Queen Anne Retreat 4m to DT Seattle - NEW,North Queen Anne,47.65016,-122.36589,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,127.0,0,,,,,,,,1.0,standard,8697.0
515390614748916037,360,3BR Chic Queen Anne Retreat 4mi to DT Seattle -NEW,North Queen Anne,47.651012,-122.366798,Entire condo,Entire home/apt,7,2 baths,3.0,3.0,395.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,8697.0
517012063295844597,198,Alki Beach Retreat 2BR Waterview EXT STAY,Alki,47.58754,-122.39514,Entire home,Entire home/apt,4,2 baths,2.0,2.0,249.0,4,5.0,5.0,5.0,5.0,4.75,5.0,5.0,2.0,standard,5324.0
519463085128890877,228,Comfy GOLD Suite near Airport/Downtown/Lightrail,Columbia City,47.56079,-122.28777,Private room in home,Private room,2,1 private bath,1.0,1.0,53.0,41,4.98,4.95,4.95,5.0,4.98,4.95,4.93,1.0,private,19983.0
521597692065809647,60,Beautiful 1BR Apartment in Seattle,Adams,47.66668,-122.37674,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,64.0,4,4.75,4.75,5.0,5.0,5.0,4.75,4.5,1.0,standard,
538442071325145860,126,1BR All-New | Central AC | Full Kitchen,Southeast Magnolia,47.64161,-122.3973,Entire cottage,Entire home/apt,2,1 bath,1.0,2.0,182.0,20,4.6,4.85,4.9,4.5,4.45,5.0,4.55,1.0,standard,3717.0
541557583435846105,202,Charming 2b1.5b Townhome in U District,University District,47.66494,-122.31625,Entire home,Entire home/apt,6,1.5 baths,2.0,2.0,128.0,48,4.94,4.9,4.9,4.83,5.0,4.79,4.79,1.5,standard,31260.0
541742334983011345,152,"Quaint Ravenna home near Light Rail,UW & Childrens",Ravenna,47.67653,-122.31043,Entire home,Entire home/apt,7,3 baths,4.0,4.0,221.0,30,4.9,4.9,4.8,4.87,4.87,4.97,4.9,3.0,standard,12280.0
541942410509900237,44,Entire-New townhome w/city view-North Beacon Hill,North Beacon Hill,47.57143,-122.31031,Entire townhouse,Entire home/apt,4,2 baths,2.0,2.0,186.0,0,,,,,,,,2.0,standard,22027.0
542638097895900103,261,"S. Lake Union 2BR w/ Gym & W/D, nr Space Needle",Broadway,47.63172,-122.32464,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,157.0,0,,,,,,,,2.0,standard,55097.0
542645934247569331,173,"Capitol Hill 1BR w/ Gym & Roof, nr I-5",Broadway,47.61483990000001,-122.3241666,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,153.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,55097.0
542648174525468496,108,"Capitol Hill 1BR w/ Gym & Roof, nr I-5",Broadway,47.61483990000001,-122.3241666,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,158.0,0,,,,,,,,1.0,standard,55097.0
542717721765485647,112,New Studio - Conveniently & Centrally Located,University District,47.65972,-122.32045,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,89.0,38,4.82,4.87,4.97,4.97,4.95,4.89,4.68,1.0,standard,31260.0
542753821509508664,10,Cheerful 3 bedroom home near a park with a beach!,Broadview,47.71568,-122.36808,Entire home,Entire home/apt,6,1 bath,3.0,4.0,300.0,10,4.9,5.0,5.0,5.0,5.0,5.0,4.9,1.0,standard,5732.0
543335185606932910,177,"Belltown 2BR w/ Gym & BBQ, nr Metro Station",Belltown,47.616,-122.35257,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,109.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,32555.0
543614435041048532,134,Quintisential PNW Beauty (Pet Friendly),Fauntleroy,47.52915,-122.39112,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,78.0,15,5.0,5.0,4.93,5.0,5.0,5.0,5.0,1.0,standard,3884.0
543708837119908602,159,Luxury 5 Bed on Lake: dreamy views+outdoor living,Leschi,47.60527,-122.28329,Entire home,Entire home/apt,10,3.5 baths,5.0,6.0,1400.0,0,,,,,,,,3.5,standard,6037.0
543757023449622956,192,Private Studio: Clean & Quiet - Next to DT Seattle,Atlantic,47.58525,-122.30187,Entire condo,Entire home/apt,6,1 bath,1.0,2.0,85.0,50,4.7,4.9,4.78,4.98,4.9,4.6,4.66,1.0,standard,16578.0
543894869442308473,82,"Belltown 2BR w/ W/D & Gym, nr Metro & Light Rail",Belltown,47.616,-122.35257,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,183.0,0,,,,,,,,2.0,standard,32555.0
544073060986134264,172,"Capitol Hill Studio w/ Gym & Roof, nr I-5",Broadway,47.61483990000001,-122.3241666,Entire rental unit,Entire home/apt,2,1 bath,0.0,1.0,98.0,0,,,,,,,,1.0,standard,55097.0
544255455309672800,121,Remodeled 2BR Soundview Washington State Conv.Cent,Belltown,47.61545,-122.34921,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,302.0,44,4.7,4.89,4.68,4.52,4.64,4.95,4.75,2.0,standard,32555.0
544274047153517700,148,Corner 3BR | Balcony | Garage Parking | W/D,Fremont,47.65819,-122.34971,Entire townhouse,Entire home/apt,6,2.5 baths,3.0,3.0,312.0,13,4.23,4.08,4.46,4.85,4.08,4.85,4.15,2.5,standard,20441.0
544414115828839456,283,"Cozy condo, easy access to Arena and Downtown",North Queen Anne,47.64667,-122.36059,Entire vacation home,Entire home/apt,3,1.5 baths,1.0,1.0,191.0,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.5,standard,8697.0
544422745288935889,224,Artful Seattle: Eco-Chic Sanctuary,Fremont,47.65749,-122.35685,Entire guesthouse,Entire home/apt,4,1 bath,1.0,2.0,143.0,105,5.0,5.0,5.0,4.99,5.0,4.97,4.95,1.0,standard,20441.0
544923475091135974,68,Madison Park home near beach  shops & downtown SEA,Madison Park,47.636005,-122.280502,Entire home,Entire home/apt,5,1.5 baths,3.0,4.0,225.0,0,,,,,,,,1.5,standard,3496.0
544997086040486256,14,Chez  Aimeé: 2B2B Townhouse in Fun Neighborhood,Wallingford,47.6543,-122.33999,Entire townhouse,Entire home/apt,4,2 baths,2.0,2.0,128.0,12,4.92,5.0,4.67,5.0,5.0,5.0,4.92,2.0,standard,19411.0
545044368535178975,103,Cozy 2 BR Suite in West Seattle!,High Point,47.54682883090565,-122.36628279249528,Entire guest suite,Entire home/apt,4,1 bath,2.0,2.0,72.0,25,4.48,4.44,4.68,4.72,4.76,4.4,4.4,1.0,standard,7950.0
545636290238959308,175,Guest suite in Seattle · ★5.0 · 2 bedrooms · 2 beds · 2 baths,East Queen Anne,47.63055090032073,-122.34627200008408,Entire guest suite,Entire home/apt,4,2 baths,2.0,2.0,350.0,7,5.0,4.86,5.0,5.0,5.0,5.0,5.0,2.0,standard,10264.0
547144425212789321,181,Ravenna/UW/Greenlake Charmer (Basement Queen Bed2),Roosevelt,47.67331,-122.31702,Private room in home,Private room,2,1 shared bath,1.0,1.0,46.0,35,4.71,4.83,4.34,4.97,5.0,4.77,4.57,1.0,shared,11596.0
547238360698282967,338,Very spacious 1 bedroom home in Seattle,Maple Leaf,47.69383,-122.30718,Entire home,Entire home/apt,3,1 bath,1.0,1.0,145.0,5,4.8,4.8,4.6,4.8,5.0,5.0,4.8,1.0,standard,11455.0
547322755791671012,113,Overnight Mountain Co-living - Spacious - Room 4,Haller Lake,47.715092,-122.333008,Private room in home,Private room,1,1 shared bath,1.0,1.0,40.0,3,4.67,4.67,4.0,5.0,5.0,4.67,5.0,1.0,shared,19659.0
547332503051223058,150,Overnight Mountain Co-living - Spacious - Room 5,Haller Lake,47.715092,-122.333008,Private room in home,Private room,1,1 shared bath,1.0,1.0,50.0,14,4.71,4.64,4.64,4.93,5.0,4.71,4.71,1.0,shared,19659.0
547340896478272480,146,Overnight Mountain Co-living - Spacious - Room 7,Haller Lake,47.715092,-122.333008,Private room in home,Private room,1,1 shared bath,1.0,1.0,48.0,7,5.0,5.0,4.43,5.0,5.0,4.71,4.29,1.0,shared,19659.0
547792651909567228,244,Inviting Suite With Amazing Downtown Views!,High Point,47.5491,-122.37249,Entire guest suite,Entire home/apt,5,1 bath,1.0,3.0,91.0,23,4.83,4.78,4.74,4.91,4.7,4.74,4.65,1.0,standard,7950.0
548496166982312205,3,Pet-Friendly 2BR Place in Seattle,Minor,47.61116,-122.31443,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,2.0,92.0,3,4.33,5.0,4.33,5.0,4.67,4.67,3.0,2.0,standard,17587.0
548799212892083221,14,Guest suite in Seattle · ★4.50 · 1 bedroom · 2 beds · 1 bath,Brighton,47.54561,-122.27886,Entire guest suite,Entire home/apt,3,1 bath,1.0,2.0,95.0,6,4.5,4.83,4.83,4.67,5.0,4.67,4.33,1.0,standard,10813.0
548834184758507440,38,Adorable 2-story backyard garden cottage,Minor,47.60619,-122.30731,Entire guesthouse,Entire home/apt,4,1 bath,1.0,2.0,140.0,48,4.92,4.94,4.9,4.94,4.96,4.96,4.83,1.0,standard,17587.0
549022832418059029,90,Private West facing room North Seattle,Haller Lake,47.72297,-122.33553,Private room in home,Private room,2,1 bath,1.0,1.0,42.0,15,4.53,4.73,4.4,4.6,4.67,4.73,4.47,1.0,standard,19659.0
549169672228791834,355,Kasa | 1BD Steps to Pike Place Market | Seattle,Belltown,47.61197,-122.34061,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,198.0,41,4.51,4.66,4.78,4.83,4.78,4.76,4.34,1.0,standard,32555.0
549202418462697654,168,Ravenna/UW/Greenlake Charmer (Attic whole Apt),Roosevelt,47.67381,-122.31751,Private room in home,Private room,2,1 private bath,1.0,1.0,65.0,28,4.93,4.82,4.82,4.93,4.96,4.86,4.86,1.0,private,11596.0
549322483418912380,328,Kasa | 7 Nights+ 1BD Near Pike Place | Seattle,Pike-Market,47.612,-122.34239,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,139.0,91,4.63,4.64,4.56,4.75,4.75,4.84,4.46,1.0,standard,15598.0
549455231947788347,149,Cozy guest suite in North Seattle,Haller Lake,47.73401,-122.33937,Private room in home,Private room,2,1 shared bath,1.0,1.0,55.0,6,4.5,4.67,4.33,4.5,4.33,4.5,4.33,1.0,shared,19659.0
549689901098939419,270,Minutes to downtown Quiet Wallingford (204),Fremont,47.65521,-122.34573,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,133.0,12,4.5,4.58,4.75,4.42,4.33,4.83,4.08,1.0,standard,20441.0
550077708423931600,117,1BR Bayview Washington State Conv.Center 17th-flo,Central Business District,47.60772,-122.33808,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,216.0,8,4.75,4.63,4.88,4.5,4.5,4.75,4.38,1.0,standard,66011.0
550191586339128906,149,"SunnySide Loft- Close to Town, Relaxing, Cozy",Green Lake,47.68976,-122.3311,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,68.0,62,4.73,4.82,4.87,4.87,4.94,4.84,4.53,1.0,standard,13276.0
550646927016622528,348,Townhouse w/separate entrances.,Windermere,47.6741379635311,-122.26627159730816,Shared room in condo,Shared room,2,1 shared bath,1.0,1.0,150.0,0,,,,,,,,1.0,shared,2284.0
550839162974796239,80,Townhouse in Seattle · ★New · 2 bedrooms · 3 beds · 2 baths,Leschi,47.59437017217137,-122.29469122932896,Entire townhouse,Entire home/apt,7,2 baths,2.0,3.0,103.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,6037.0
550961350826484150,133,Pigeon Point. Unique Entire Home 10 min DT SEA,North Delridge,47.56874,-122.36149,Entire home,Entire home/apt,4,2 baths,2.0,2.0,107.0,70,4.8,4.83,4.86,4.97,4.9,4.84,4.7,2.0,standard,6776.0
551396181808421023,0,Mountain views family friendly gem,North Queen Anne,47.6493,-122.36759,Entire home,Entire home/apt,7,4 baths,4.0,5.0,222.0,11,5.0,5.0,4.91,5.0,5.0,5.0,4.82,4.0,standard,8697.0
551397218250875366,42,Spacious Modern 1-BR with Rooftop Deck,Mid-Beacon Hill,47.56818,-122.31411,Entire home,Entire home/apt,4,1 bath,1.0,2.0,147.0,39,5.0,5.0,5.0,5.0,5.0,4.9,4.85,1.0,standard,11964.0
551700467209533250,84,Lovely home in North Seattle,Broadview,47.72327,-122.35883,Entire home,Entire home/apt,9,1.5 baths,4.0,3.0,275.0,2,4.5,5.0,5.0,5.0,5.0,5.0,4.5,1.5,standard,5732.0
551708532686154187,16,Bungalow in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,Madrona,47.60946273803711,-122.28504180908205,Entire bungalow,Entire home/apt,2,1 bath,1.0,1.0,139.0,74,4.96,4.97,4.97,4.99,5.0,4.95,4.91,1.0,standard,4200.0
552125777400821231,0,Ravenna/UW/Greenlake Charmer (Basement Queen Bed3),Roosevelt,47.67364,-122.31883,Private room in home,Private room,2,1 shared bath,1.0,1.0,42.0,25,4.36,4.6,4.04,4.92,4.92,4.84,4.64,1.0,shared,11596.0
552273074454381273,166,Ravenna/UW/Greenlake Charmer (Basement Queen Bed1),University District,47.67223,-122.31894,Private room in home,Private room,2,1 shared bath,1.0,1.0,46.0,23,4.87,4.83,4.83,4.96,5.0,5.0,4.87,1.0,shared,31260.0
552392722427839311,115,Lovely Pike Place Loft w/ Water Views - A/C,Central Business District,47.60655,-122.34113,Entire condo,Entire home/apt,5,1 bath,1.0,2.0,143.0,102,4.81,4.9,4.88,4.79,4.75,4.98,4.83,1.0,standard,66011.0
552457501547207533,197,Dazzling 2BR Penthouse in the Heart of Seattle!,Belltown,47.61585,-122.34647,Entire condo,Entire home/apt,6,1.5 baths,2.0,4.0,208.0,63,4.81,4.86,4.71,4.71,4.95,4.95,4.78,1.5,standard,32555.0
552729624216106644,37,Stay in Vintage Studio Near Belltown,Belltown,47.61838,-122.34742,Entire condo,Entire home/apt,2,1 bath,0.0,1.0,108.0,93,4.58,4.71,4.72,4.87,4.87,4.67,4.51,1.0,standard,32555.0
552912697593965540,293,UW/Hospitals/Husky Stadium/UVillage Home,Ravenna,47.66488,-122.29176,Entire home,Entire home/apt,6,1.5 baths,2.0,4.0,195.0,38,5.0,5.0,5.0,5.0,5.0,4.97,4.92,1.5,standard,12280.0
552931483276444551,125,Ravenna/UW/Greenlake Private Room with Queen bed,University District,47.67192,-122.31909,Private room in home,Private room,2,1 shared bath,1.0,1.0,53.0,27,4.7,4.74,4.48,4.81,4.89,4.78,4.7,1.0,shared,31260.0
552965658197367746,114,Modern 2BR/2BA near Golden Gardens Beach,North Beach/Blue Ridge,47.69168,-122.39452,Entire townhouse,Entire home/apt,4,2 baths,2.0,2.0,122.0,22,5.0,5.0,5.0,5.0,4.95,4.91,4.82,2.0,standard,2589.0
552970743793630888,124,The Drive Through(1 BR 1 BA close to Cap Hill/ UW),Stevens,47.63901,-122.31404,Entire guest suite,Entire home/apt,2,1 bath,1.0,2.0,139.0,12,4.92,5.0,5.0,5.0,5.0,4.92,4.92,1.0,standard,12865.0
553026978385226278,86,Quiet UW cottage by Ravenna park--Perfect location,Ravenna,47.67125,-122.30175,Entire cottage,Entire home/apt,5,1 bath,2.0,2.0,189.0,43,4.88,4.95,4.95,4.98,5.0,4.91,4.7,1.0,standard,12280.0
553116529250732334,181,UW Cozy & Quiet Home / Perfect for Family & Group,Ravenna,47.67113,-122.30275,Entire home,Entire home/apt,5,1 bath,2.0,2.0,128.0,61,4.79,4.87,4.93,4.95,4.98,4.92,4.69,1.0,standard,12280.0
553344145876820008,0,Modern Apartment in Prime Location (ID8188X09),Pioneer Square,47.59692,-122.33177,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,95.0,0,,,,,,,,1.0,standard,28537.0
553437173640489585,282,Central Modern Home with Rooftop,Minor,47.60284,-122.30786,Entire home,Entire home/apt,8,2.5 baths,3.0,4.0,158.0,32,4.38,4.5,4.63,4.84,4.66,4.63,4.34,2.5,standard,17587.0
553757238669039626,220,New & modern Nordic style home: view+rooftop deck,Mann,47.6132,-122.30216,Entire townhouse,Entire home/apt,6,2 baths,3.0,4.0,159.0,51,4.9,4.86,4.98,4.96,5.0,4.84,4.75,2.0,standard,6567.0
553917969928458018,307,New listing in the heart of Ballard! Unit 1,Adams,47.66699,-122.3862,Entire condo,Entire home/apt,8,1 bath,1.0,2.0,357.0,8,5.0,5.0,5.0,5.0,5.0,5.0,4.88,1.0,standard,
554081519145238715,21,"Capitol Hill 1BR w/ Gym & W/D, nr SU & SCC",Broadway,47.61483990000001,-122.3241666,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,164.0,0,,,,,,,,1.0,standard,55097.0
554082001683485615,217,"Queen Anne 1BR w/ Gym, W/D, Lounge & Bike Storage",Lower Queen Anne,47.62133180000001,-122.3604586,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,148.0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,standard,24262.0
554086542440748000,90,"Queen Anne Studio w/ Gym, Lounge & Bike Storage",Lower Queen Anne,47.62133180000001,-122.3604586,Entire rental unit,Entire home/apt,2,1 bath,0.0,1.0,152.0,0,,,,,,,,1.0,standard,24262.0
554274254431719551,238,Right on Pike St-Easy Access to Pike Place Market,First Hill,47.61293,-122.32265,Entire condo,Entire home/apt,3,1 bath,1.0,1.0,111.0,78,4.67,4.76,4.67,4.92,4.9,4.82,4.68,1.0,standard,28704.0
554323745542756542,131,Hillside Magnolia Retreat ~ Downtown Location,Southeast Magnolia,47.63667,-122.3922,Entire home,Entire home/apt,6,1 bath,2.0,4.0,173.0,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,3717.0
554382829484671176,144,★Magnolia Location Elegant Home ~ Stunning Views★,Southeast Magnolia,47.63672,-122.39106,Entire townhouse,Entire home/apt,8,1 bath,3.0,4.0,184.0,6,4.83,5.0,5.0,4.83,5.0,4.83,5.0,1.0,standard,3717.0
554648721551610992,140,Great Southern Lighting - 2 Bedroom 1 Bath,North College Park,47.69828,-122.3402,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,109.0,0,,,,,,,,1.0,standard,
554967689041971287,22,Lovely 3BR House in Seattle w/ Office,North Beacon Hill,47.58811,-122.31064,Entire home,Entire home/apt,6,2.5 baths,3.0,3.0,232.0,2,4.0,4.0,4.0,4.5,4.5,4.0,4.0,2.5,standard,22027.0
555135151581934922,219,Ravenna/UW/Greenlake Private Room W/ 2 Double Beds,University District,47.67176,-122.31723,Private room in home,Private room,2,1 shared bath,1.0,2.0,55.0,28,4.68,4.75,4.61,4.93,4.93,4.89,4.89,1.0,shared,31260.0
555200861319452790,267,Entire 3B/2BR Madrona House w/ Patio,Madrona,47.61113,-122.29365,Entire home,Entire home/apt,6,2 baths,3.0,3.0,230.0,4,4.75,5.0,4.25,5.0,5.0,4.75,4.5,2.0,standard,4200.0
555770269092926578,139,"Spacious, light-filled garden view studio",Green Lake,47.67513,-122.33092,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,127.0,50,5.0,5.0,5.0,5.0,4.98,5.0,4.96,1.0,standard,13276.0
